case_id,accepted,first_withdrawal_amount,monthly_cost,payback_period,requested_amount,offered_amount,credit_score,offer_amt_less_than_requested,pb_treat
Application_200623911,0,0,610,126,75000,61000,0,1,1
Application_394129589,0,0,196.24,120,19100,19100,0,0,0
Application_1265633548,1,19000,195.21,120,22500,19000,0,1,0
Application_1581528480,1,12000,127.75,120,12000,12000,0,0,0
Application_133935411,1,0,350,126,5000,35000,0,0,1
Application_864162052,1,25000,254.56,120,25000,25000,0,0,0
Application_153600539,1,3000,67.56,120,5000,6000,0,0,0
Application_746812609,1,0,400,126,40000,40000,0,0,1
Application_916135710,1,25000,254.56,120,37000,25000,0,1,0
Application_1130795851,1,50000,509.11,120,50000,50000,0,0,0
Application_1500082122,0,40000,407.29,120,40000,40000,0,0,0
Application_1791228804,0,75000,763.67,120,75000,75000,0,0,0
Application_1280739052,1,9000,101.34,120,9000,9000,0,0,0
Application_1095638977,0,21844,254.56,120,25000,25000,0,0,0
Application_2041978198,1,20000,205.49,120,20000,20000,0,0,0
Application_695190318,0,8000,400,126,40000,40000,0,0,1
Application_55240812,1,0,154.11,120,15000,15000,0,0,0
Application_1520049058,1,10000,106.46,120,10000,10000,0,0,0
Application_681016501,0,13500,330,126,33000,33000,0,0,1
Application_896441766,1,0,750,126,75000,75000,0,0,1
Application_2080516029,1,4000,106.46,120,12000,10000,0,1,0
Application_1399501567,1,1400,285.1,120,28000,28000,0,0,0
Application_2083328557,0,0,250,126,25000,25000,0,0,1
Application_397372842,1,9000,154.11,120,15000,15000,0,0,0
Application_1498613188,1,15000,154.11,120,15000,15000,0,0,0
Application_1526587361,0,6000,509.11,120,50000,50000,0,0,0
Application_1538422690,0,60000,610.93,120,60000,60000,0,0,0
Application_1466389629,1,23000,254.56,120,25000,25000,0,0,0
Application_1656792289,1,0,750,126,75000,75000,0,0,1
Application_1847012732,1,50000,509.11,120,50000,50000,0,0,0
Application_376682366,1,37029,448.02,120,0,44000,0,0,0
Application_1256797311,0,200,519.29,120,5000,51000,0,0,0
Application_1460401130,1,0,280,126,28000,28000,0,0,1
Application_364299565,1,0,56.3,120,5000,5000,0,0,0
Application_1180383220,1,1500,300,126,30000,30000,0,0,1
Application_245908497,1,40000,509.11,120,50000,50000,0,0,0
Application_1178172301,0,12766,305.47,120,30000,30000,0,0,0
Application_1612070951,1,25000,254.56,120,25000,25000,0,0,0
Application_1794381253,1,20000,205.49,120,70000,20000,0,1,0
Application_852082039,1,0,500,126,50000,50000,0,0,1
Application_1291286264,0,0,500,126,45000,50000,0,0,1
Application_296111386,0,2200,174.66,120,17000,17000,0,0,0
Application_1998036485,0,0,290,126,29000,29000,0,0,1
Application_284722986,1,0,300,126,30000,30000,0,0,1
Application_941665501,1,0,412.38,120,0,40500,0,0,0
Application_1797034930,1,59000,600.75,120,0,59000,0,0,0
Application_1772618335,1,15154,407.29,120,40000,40000,0,0,0
Application_1267164884,1,570,184.94,120,25000,18000,0,1,0
Application_918932747,1,39,101.34,120,9000,9000,0,0,0
Application_1937302912,1,40000,407.29,120,40000,40000,0,0,0
Application_1131744527,1,0,300,126,30000,30000,0,0,1
Application_362083369,1,15000,154.11,120,15000,15000,0,0,0
Application_1844570681,0,4000,460,126,46000,46000,0,0,1
Application_1761923867,1,35000,356.38,120,35000,35000,0,0,0
Application_1535488836,0,2000,156.17,120,15170,15200,0,0,0
Application_1621378726,1,30000,305.47,120,30000,30000,0,0,0
Application_1049752339,1,10000,260,126,26000,26000,0,0,1
Application_1312464776,1,50000,509.11,120,40000,50000,0,0,0
Application_413655543,1,8000,154.11,120,15000,15000,0,0,0
Application_2022277549,0,5000,56.3,120,5000,5000,0,0,0
Application_1611334093,0,18000,184.94,120,18000,18000,0,0,0
Application_14043266,1,20176,325.83,120,32000,32000,0,0,0
Application_1350859573,0,50000,509.11,120,75000,50000,0,1,0
Application_1810497253,0,0,274.92,120,0,27000,0,0,0
Application_516455825,0,10000,106.46,120,10000,10000,0,0,0
Application_250165774,1,13000,138.39,120,13000,13000,0,0,0
Application_247180552,0,10270,256.59,120,25200,25200,0,0,0
Application_1326172373,1,19000,250,126,25000,25000,0,0,1
Application_1084469664,1,18000,184.94,120,25000,18000,0,1,0
Application_1025696634,1,8471,109.65,120,8500,10300,0,0,0
Application_368467703,1,30000,305.47,120,30000,30000,0,0,0
Application_46641543,1,0,750,126,75000,75000,0,0,1
Application_827208491,1,14900,236.31,120,23000,23000,0,0,0
Application_1528403015,1,2347,138.39,120,0,13000,0,0,0
Application_1349492321,0,15000,154.11,120,15000,15000,0,0,0
Application_1978035381,1,20200,305.47,120,30000,30000,0,0,0
Application_1838695086,1,5000,300,126,30000,30000,0,0,1
Application_1044858457,1,0,205.49,120,20000,20000,0,0,0
Application_1590791050,1,20000,205.49,120,20000,20000,0,0,0
Application_1910779163,1,15000,154.11,120,15000,15000,0,0,0
Application_1212433332,1,30000,305.47,120,30000,30000,0,0,0
Application_299706642,1,6200,69.81,120,30000,6200,0,1,0
Application_1817755137,0,25000,254.56,120,25000,25000,0,0,0
Application_1268060810,1,15000,154.11,120,15000,15000,0,0,0
Application_1042909603,1,0,600,126,60000,60000,0,0,1
Application_1383315955,0,9000,101.34,120,10000,9000,0,1,0
Application_2115489972,0,0,250,126,16000,25000,0,0,1
Application_461222959,0,7500,84.45,120,7500,7500,0,0,0
Application_2053544331,1,30000,305.47,120,30000,30000,0,0,0
Application_1973462456,1,197,159.25,120,15500,15500,0,0,0
Application_1894462613,0,5014.58,341.11,120,0,33500,0,0,0
Application_265449268,0,0,310.56,120,30000,30500,0,0,0
Application_976522950,0,0,295,126,0,29500,0,0,1
Application_681955242,1,0,57.43,120,15000,5100,0,1,0
Application_1091000447,0,180,154.11,120,15000,15000,0,0,0
Application_1824032488,1,10000,106.46,120,10000,10000,0,0,0
Application_2100809239,0,0,360,126,36000,36000,0,0,1
Application_210544229,1,0,320,126,32000,32000,0,0,1
Application_1667598015,1,5000,56.3,120,5000,5000,0,0,0
Application_1477277765,1,40000,407.29,120,40000,40000,0,0,0
Application_225177309,1,1000,375,126,37500,37500,0,0,1
Application_478644845,0,0,280,126,27500,28000,0,0,1
Application_1832603494,1,0,250,126,25000,25000,0,0,1
Application_1130289017,0,45000,458.2,120,45000,45000,0,0,0
Application_544522022,1,25000,254.56,120,25000,25000,0,0,0
Application_1066050010,1,40000,407.29,120,0,40000,0,0,0
Application_1707249101,1,0,449.04,120,44078,44100,0,0,0
Application_1585141886,1,3800,288,126,0,28800,0,0,1
Application_1797452094,0,5000,300,126,30000,30000,0,0,1
Application_545803836,1,2500,300,126,30000,30000,0,0,1
Application_1648205335,1,40000,407.29,120,40000,40000,0,0,0
Application_567402421,0,0,750,126,75000,75000,0,0,1
Application_1086862400,1,0,300,126,30000,30000,0,0,1
Application_1578640551,1,25000,254.56,120,0,25000,0,0,0
Application_355591291,0,10000,106.46,120,10000,10000,0,0,0
Application_77752533,0,17500,231.17,120,22500,22500,0,0,0
Application_1815373434,1,20000,205.49,120,20000,20000,0,0,0
Application_1999120078,1,33000,336.01,120,35000,33000,0,1,0
Application_1667186103,1,0,300,126,30000,30000,0,0,1
Application_1661574532,0,2337,56.3,120,5000,5000,0,0,0
Application_66116892,1,25000,254.56,120,0,25000,0,0,0
Application_1616850980,0,700,458.2,120,0,45000,0,0,0
Application_936392619,0,15000,184.94,120,18000,18000,0,0,0
Application_1971957937,0,15000,154.11,120,15000,15000,0,0,0
Application_1592408197,1,10000,300,126,30000,30000,0,0,1
Application_48850720,0,27500,280.01,120,27500,27500,0,0,0
Application_1962542067,1,20000,205.49,120,20000,20000,0,0,0
Application_1195912965,0,0,300,126,31000,30000,0,1,1
Application_1583027757,1,20000,205.49,120,20000,20000,0,0,0
Application_1639833431,1,3000,250,126,25000,25000,0,0,1
Application_1015843971,1,15000,154.11,120,15000,15000,0,0,0
Application_924638731,1,17582,254.56,120,25000,25000,0,0,0
Application_1603047177,1,0,325.83,120,32000,32000,0,0,0
Application_2042454883,1,44500,453.11,120,50000,44500,0,1,0
Application_1128268161,1,0,300,126,30000,30000,0,0,1
Application_317144905,1,22000,226.03,120,25000,22000,0,1,0
Application_403539418,1,10000,106.46,120,10000,10000,0,0,0
Application_1664621088,1,0,550,126,55000,55000,0,0,1
Application_489281993,0,0,509.11,120,50000,50000,0,0,0
Application_1948065851,1,0,386.93,120,38000,38000,0,0,0
Application_61792329,1,11900,154.11,120,15000,15000,0,0,0
Application_634740343,1,10000,106.46,120,10000,10000,0,0,0
Application_1562493713,0,20000,205.49,120,20000,20000,0,0,0
Application_1023366085,0,24675,305.47,120,30000,30000,0,0,0
Application_395018530,1,0,280.01,120,27500,27500,0,0,0
Application_1412847046,1,10000,106.46,120,9500,10000,0,0,0
Application_1590235235,0,40000,407.29,120,40000,40000,0,0,0
Application_309081417,1,23000,236.31,120,23000,23000,0,0,0
Application_743918944,1,0,500,126,50000,50000,0,0,1
Application_1568090978,0,12500,133.07,120,12500,12500,0,0,0
Application_1209989055,0,18000,184.94,120,18000,18000,0,0,0
Application_790167194,1,0,90.08,120,8000,8000,0,0,0
Application_366057893,1,25000,254.56,120,25000,25000,0,0,0
Application_713608338,1,10210,205.49,120,20000,20000,0,0,0
Application_898181445,0,25000,254.56,120,25000,25000,0,0,0
Application_1067894025,1,5000,450,126,45000,45000,0,0,1
Application_381339861,1,24000,246.58,120,30000,24000,0,1,0
Application_13482285,0,0,61.93,120,15000,5500,0,1,0
Application_465329305,1,5000,305.47,120,30000,30000,0,0,0
Application_1813380390,1,50000,509.11,120,50000,50000,0,0,0
Application_798973991,1,7525,305.47,120,30000,30000,0,0,0
Application_284749993,1,55000,560.02,120,55000,55000,0,0,0
Application_1344840884,0,16000,470,126,47000,47000,0,0,1
Application_416633628,1,2895,285.1,120,28000,28000,0,0,0
Application_270623019,0,13654,458.2,120,45000,45000,0,0,0
Application_1096401729,1,2028.96,269.83,120,26500,26500,0,0,0
Application_15984038,1,40000,407.29,120,40000,40000,0,0,0
Application_1114645548,1,2000,270,126,27000,27000,0,0,1
Application_1043190619,1,23000,236.31,120,23000,23000,0,0,0
Application_983527429,1,0,330,126,63000,33000,0,1,1
Application_1821393246,0,5279,254.56,120,25000,25000,0,0,0
Application_181023175,1,0,600,126,60000,60000,0,0,1
Application_1882563257,1,0,335,126,33500,33500,0,0,1
Application_596539843,1,20000,575,126,57500,57500,0,0,1
Application_1543359526,1,15000,154.11,120,15000,15000,0,0,0
Application_1679215860,1,7300,305.47,120,30000,30000,0,0,0
Application_616691734,0,75000,763.67,120,75000,75000,0,0,0
Application_521806599,1,30000,305.47,120,30000,30000,0,0,0
Application_1044554836,1,750,233.74,120,22750,22750,0,0,0
Application_891126700,1,0,265,126,26500,26500,0,0,1
Application_937423447,1,28000,285.1,120,28000,28000,0,0,0
Application_381274116,1,25854,498.93,120,49000,49000,0,0,0
Application_95461104,1,4100,205.49,120,20000,20000,0,0,0
Application_2031504669,1,24991,610.93,120,25000,60000,0,0,0
Application_1817634000,0,247,386.93,120,38000,38000,0,0,0
Application_1164895484,0,30000,305.47,120,0,30000,0,0,0
Application_964109049,1,9153,259.65,120,25500,25500,0,0,0
Application_959893793,1,5000,56.3,120,0,5000,0,0,0
Application_1870730003,0,8800,231.17,120,22500,22500,0,0,0
Application_834511232,0,0,250,126,25000,25000,0,0,1
Application_115875432,0,19862,610.93,120,0,60000,0,0,0
Application_28960323,1,10158,458.2,120,45000,45000,0,0,0
Application_1292203372,1,45000,458.2,120,45000,45000,0,0,0
Application_997398855,1,6248,215.76,120,21000,21000,0,0,0
Application_507124292,1,15000,154.11,120,0,15000,0,0,0
Application_403630678,1,6000,254.56,120,25000,25000,0,0,0
Application_1949069602,1,75000,763.67,120,75000,75000,0,0,0
Application_1111014911,1,2300,138.39,120,0,13000,0,0,0
Application_227804496,1,0,138.39,120,0,13000,0,0,0
Application_195441309,1,440,225.01,120,0,21900,0,0,0
Application_1646895413,1,24000,246.58,120,24500,24000,0,1,0
Application_1191906778,0,20000,205.49,120,20000,20000,0,0,0
Application_944206598,1,80,468.38,120,46000,46000,0,0,0
Application_402137039,1,2200,56.3,120,5000,5000,0,0,0
Application_1972029705,1,5626,763.67,120,75000,75000,0,0,0
Application_596823707,1,0,500,126,50000,50000,0,0,1
Application_156118453,1,0,250,126,25000,25000,0,0,1
Application_301072428,0,25000,407.29,120,40000,40000,0,0,0
Application_1973533961,1,0,250,126,25000,25000,0,0,1
Application_495074860,1,0,350,126,35000,35000,0,0,1
Application_749980393,1,0,250,126,25000,25000,0,0,1
Application_1107169322,1,6917.95,295.29,120,29000,29000,0,0,0
Application_968189026,1,75000,763.67,120,75000,75000,0,0,0
Application_705059143,0,22000,226.03,120,24500,22000,0,1,0
Application_1555178270,0,70000,712.76,120,75000,70000,0,1,0
Application_905282795,1,19500,200.35,120,35000,19500,0,1,0
Application_1020036346,1,5000,56.3,120,10000,5000,0,1,0
Application_938297888,1,0,750,126,75000,75000,0,0,1
Application_1261868792,1,0,450,126,0,45000,0,0,1
Application_167825309,1,0,300,126,30000,30000,0,0,1
Application_2019122599,0,15000,154.11,120,15000,15000,0,0,0
Application_512698300,1,5000,56.3,120,5000,5000,0,0,0
Application_176502121,1,5000,56.3,120,5000,5000,0,0,0
Application_639333261,0,25100,255.57,120,28500,25100,0,1,0
Application_2033874050,0,22000,226.03,120,19750,22000,0,0,0
Application_1952549224,0,75000,763.67,120,75000,75000,0,0,0
Application_1353762934,0,2330,84.45,120,7500,7500,0,0,0
Application_1926453434,1,40000,407.29,120,50000,40000,0,1,0
Application_1905561540,0,9719,305.47,120,30000,30000,0,0,0
Application_1279531338,1,15000,154.11,120,15000,15000,0,0,0
Application_368259393,1,75000,763.67,120,75000,75000,0,0,0
Application_340703406,1,4000,246.58,120,25000,24000,0,1,0
Application_1221443804,1,50000,509.11,120,50000,50000,0,0,0
Application_1218176080,1,11000,325.83,120,32500,32000,0,1,0
Application_1853671913,0,0,127.75,120,12000,12000,0,0,0
Application_1669784380,1,40000,407.29,120,35000,40000,0,0,0
Application_969888320,0,0,308,126,38038,30800,0,1,1
Application_424363323,0,0,356.38,120,36000,35000,0,1,0
Application_1694062959,0,3500,290,126,35000,29000,0,1,1
Application_869677096,0,0,246.58,120,15000,24000,0,0,0
Application_1131149871,1,30000,305.47,120,30000,30000,0,0,0
Application_1206779440,1,0,250,126,25000,25000,0,0,1
Application_1016809148,1,57500,585.48,120,57500,57500,0,0,0
Application_15275072,1,12000,127.75,120,12000,12000,0,0,0
Application_1058972301,1,21000,215.76,120,21000,21000,0,0,0
Application_1750129865,1,0,350,126,35000,35000,0,0,1
Application_1928513473,1,0,300,126,30000,30000,0,0,1
Application_1920008336,1,0,300,126,30000,30000,0,0,1
Application_165310345,1,10093,154.11,120,15000,15000,0,0,0
Application_1094834620,1,15000,650,126,65000,65000,0,0,1
Application_1201359633,0,11731,254.56,120,25000,25000,0,0,0
Application_564937473,1,25000,254.56,120,25000,25000,0,0,0
Application_289350668,0,5000,56.3,120,5000,5000,0,0,0
Application_455209625,1,25000,254.56,120,24500,25000,0,0,0
Application_790236241,0,50000,509.11,120,50000,50000,0,0,0
Application_292461471,1,39500,402.2,120,45000,39500,0,1,0
Application_1575570277,0,20000,205.49,120,20000,20000,0,0,0
Application_1146014097,1,8045.19,560.02,120,55000,55000,0,0,0
Application_931609833,1,0,154.11,120,15000,15000,0,0,0
Application_435221277,0,10000,106.46,120,10000,10000,0,0,0
Application_110914214,1,20000,205.49,120,43000,20000,0,1,0
Application_1442097997,1,20000,205.49,120,20000,20000,0,0,0
Application_1233149304,1,0,712.76,120,70000,70000,0,0,0
Application_675032963,1,15000,154.11,120,15000,15000,0,0,0
Application_458524875,1,0,250,120,24000,24000,0,0,0
Application_1890915392,1,23000,236.31,120,23000,23000,0,0,0
Application_43601953,1,0,280.01,120,27503,27500,0,1,0
Application_1088621827,1,0,450,126,35000,45000,0,0,1
Application_629753510,1,5337,305.47,120,0,30000,0,0,0
Application_42873866,1,0,250,126,25000,25000,0,0,1
Application_904225542,0,10000,106.46,120,0,10000,0,0,0
Application_2084882126,1,50000,509.11,120,50000,50000,0,0,0
Application_1220307410,1,0,356.38,120,35000,35000,0,0,0
Application_1623607293,1,10000,106.46,120,10000,10000,0,0,0
Application_1844911312,0,0,250,126,25000,25000,0,0,1
Application_1014628070,0,12500,133.07,120,25000,12500,0,1,0
Application_575050679,1,0,164.39,120,16000,16000,0,0,0
Application_2023401888,1,44350,509.11,120,50000,50000,0,0,0
Application_727760467,0,13000,138.39,120,13000,13000,0,0,0
Application_1399762813,1,6000,174.66,120,5000,17000,0,0,0
Application_213664539,0,5001,95.71,120,8500,8500,0,0,0
Application_1128945225,1,8600,195.21,120,19000,19000,0,0,0
Application_2037905525,1,641,407.29,120,40000,40000,0,0,0
Application_109999371,0,25000,254.56,120,20000,25000,0,0,0
Application_1683592982,1,17500,179.8,120,17500,17500,0,0,0
Application_1610596108,1,15000,154.11,120,15000,15000,0,0,0
Application_1669984193,1,30000,305.47,120,30000,30000,0,0,0
Application_1693259722,1,0,450,126,45000,45000,0,0,1
Application_625287642,0,10000,106.46,120,0,10000,0,0,0
Application_1699165633,0,5000,56.3,120,5000,5000,0,0,0
Application_807788459,1,14519,257.1,120,25250,25250,0,0,0
Application_1399254000,0,23500,241.45,120,51250,23500,0,1,0
Application_914960694,1,13000,138.39,120,13000,13000,0,0,0
Application_1091165384,0,8500,154.11,120,15000,15000,0,0,0
Application_1205215421,1,0,450,126,0,45000,0,0,1
Application_1070094567,0,35000,356.38,120,35000,35000,0,0,0
Application_704139340,1,10000,106.46,120,10000,10000,0,0,0
Application_399854442,1,5000,56.3,120,5000,5000,0,0,0
Application_1034454,1,5000,56.3,120,5000,5000,0,0,0
Application_3614173,1,30000,364.02,120,30000,35750,0,0,0
Application_649420116,1,30000,305.47,120,30000,30000,0,0,0
Application_1408549067,0,23000,236.31,120,25000,23000,0,1,0
Application_725147343,1,37200,378.78,120,50000,37200,0,1,0
Application_1999348863,1,25000,254.56,120,25000,25000,0,0,0
Application_1997224474,1,6050,114.97,120,6000,10800,0,0,0
Application_161489406,0,8000,743.3,120,15000,73000,0,0,0
Application_313920006,0,30000,305.47,120,30000,30000,0,0,0
Application_729340980,1,25000,254.56,120,25000,25000,0,0,0
Application_331396477,1,30000,305.47,120,25000,30000,0,0,0
Application_988854237,1,5000,56.3,120,5000,5000,0,0,0
Application_1780999556,1,15000,154.11,120,15000,15000,0,0,0
Application_8118144,0,25880,498.93,120,49000,49000,0,0,0
Application_1820165451,1,0,177.31,120,5000,17258,0,0,0
Application_1290334354,1,15000,154.11,120,15000,15000,0,0,0
Application_830170446,0,0,300,126,30000,30000,0,0,1
Application_1708393332,0,0,400,126,40000,40000,0,0,1
Application_18547553,1,0,400,126,40000,40000,0,0,1
Application_1173080063,1,0,254.56,120,25000,25000,0,0,0
Application_1809362004,0,20000,205.49,120,20000,20000,0,0,0
Application_1995092888,1,3000,280,126,28000,28000,0,0,1
Application_1496751218,0,27000,274.92,120,33000,27000,0,1,0
Application_2064931341,0,35200,358.41,120,35200,35200,0,0,0
Application_811493670,1,0,280,126,25000,28000,0,0,1
Application_1041474698,1,20000,205.49,120,20000,20000,0,0,0
Application_157617137,0,5000,56.3,120,5000,5000,0,0,0
Application_1589109398,1,10200,108.59,120,10250,10200,0,1,0
Application_1224592697,1,0,570,126,0,57000,0,0,1
Application_1077356396,0,16000,164.39,120,20000,16000,0,1,0
Application_895880399,1,3500,154.11,120,15000,15000,0,0,0
Application_302086977,0,0,205.49,120,20000,20000,0,0,0
Application_576893560,0,6500,73.19,120,10000,6500,0,1,0
Application_1888687616,1,197.3,106.46,120,10000,10000,0,0,0
Application_2131674188,1,18600,205.49,120,18500,20000,0,0,0
Application_1286860918,0,6100,106.46,120,10000,10000,0,0,0
Application_1649220617,1,800,437.84,120,43000,43000,0,0,0
Application_816701109,1,0,250,126,25000,25000,0,0,1
Application_1641972620,1,5000,56.3,120,5000,5000,0,0,0
Application_73738380,1,15000,154.11,120,15000,15000,0,0,0
Application_1661566238,0,34000,346.2,120,34000,34000,0,0,0
Application_704673299,0,30149,763.67,120,0,75000,0,0,0
Application_1907891343,1,142,182.88,120,0,17800,0,0,0
Application_583743819,1,20000,205.49,120,20000,20000,0,0,0
Application_224662530,1,0,650,126,65000,65000,0,0,1
Application_1949935692,1,0,250,126,25000,25000,0,0,1
Application_2062813997,1,11000,117.1,120,11000,11000,0,0,0
Application_1670458395,1,5000,56.3,120,5000,5000,0,0,0
Application_1826685201,1,75000,763.67,120,75000,75000,0,0,0
Application_606587496,1,0,650,126,0,65000,0,0,1
Application_2104220031,0,9000,101.34,120,10000,9000,0,1,0
Application_1486078982,0,8000,236.31,120,26000,23000,0,1,0
Application_271787481,1,2250,763.67,120,75000,75000,0,0,0
Application_844845235,1,37500,381.83,120,40000,37500,0,1,0
Application_1476900236,1,10000,106.46,120,10000,10000,0,0,0
Application_682347878,0,20000,350,126,0,35000,0,0,1
Application_1190841805,0,5000,56.3,120,5000,5000,0,0,0
Application_241443069,0,3730,84.45,120,10000,7500,0,1,0
Application_48616900,1,10000,106.46,120,10000,10000,0,0,0
Application_229840349,0,20000,205.49,120,24000,20000,0,1,0
Application_236577693,1,7000,78.82,120,7000,7000,0,0,0
Application_125959990,1,0,400,126,40000,40000,0,0,1
Application_1167248095,1,0,400,126,40000,40000,0,0,1
Application_91776621,1,0,500,126,50000,50000,0,0,1
Application_1817506213,0,3500,661.85,120,65000,65000,0,0,0
Application_1905583805,1,15000,356.38,120,0,35000,0,0,0
Application_547388165,1,20000,361.47,120,35500,35500,0,0,0
Application_1691340094,0,54000,549.84,120,75000,54000,0,1,0
Application_948445207,1,12000,127.75,120,12000,12000,0,0,0
Application_304214284,1,0,448.02,120,44000,44000,0,0,0
Application_522578850,1,15000,154.11,120,15000,15000,0,0,0
Application_950739291,0,4000,95.71,120,7000,8500,0,0,0
Application_1024089863,0,20000,205.49,120,20000,20000,0,0,0
Application_1472029656,1,40000,407.29,120,40000,40000,0,0,0
Application_1600925698,0,50000,509.11,120,50000,50000,0,0,0
Application_1931704478,0,25500,259.65,120,55000,25500,0,1,0
Application_427647748,0,40000,437.84,120,40000,43000,0,0,0
Application_1921127090,0,15000,154.11,120,15000,15000,0,0,0
Application_1735419863,1,15000,154.11,120,15000,15000,0,0,0
Application_1440531646,1,10000,106.46,120,10000,10000,0,0,0
Application_1833543407,0,9400,600.75,120,59000,59000,0,0,0
Application_1899322200,1,25000,254.56,120,25000,25000,0,0,0
Application_2133247369,1,40000,407.29,120,40000,40000,0,0,0
Application_1995429442,1,10000,450,126,45000,45000,0,0,1
Application_87979435,1,27021.99,661.85,120,65000,65000,0,0,0
Application_2076812467,0,0,520,126,0,52000,0,0,1
Application_914591581,1,0,280,126,28000,28000,0,0,1
Application_1211453918,1,75000,763.67,120,75000,75000,0,0,0
Application_576025779,0,5000,56.3,120,5000,5000,0,0,0
Application_1417336666,1,7000,356.38,120,35000,35000,0,0,0
Application_1888981731,0,1550,210.62,120,20500,20500,0,0,0
Application_1443446332,1,0,550,126,55000,55000,0,0,1
Application_1503318376,1,10000,250,126,25000,25000,0,0,1
Application_1210486698,1,0,380,126,0,38000,0,0,1
Application_513111665,1,12848,231.17,120,22500,22500,0,0,0
Application_587334519,1,0,109.65,120,10300,10300,0,0,0
Application_661022130,0,2100,106.46,120,10000,10000,0,0,0
Application_49190546,0,0,342.12,120,30000,33600,0,0,0
Application_1944618138,1,9400,194.18,120,0,18900,0,0,0
Application_713507046,1,9551,407.29,120,40000,40000,0,0,0
Application_1076932760,1,5000,106.46,120,15000,10000,0,1,0
Application_1809866027,0,0,623,126,0,62300,0,0,1
Application_1738323716,0,12000,127.75,120,12000,12000,0,0,0
Application_1013496029,1,1800,73.19,120,6500,6500,0,0,0
Application_1418041387,0,44200,450.06,120,75000,44200,0,1,0
Application_1204089991,1,0,330,126,33000,33000,0,0,1
Application_261020841,0,0,500,126,0,50000,0,0,1
Application_14678751,1,0,350,126,35000,35000,0,0,1
Application_1411706021,0,39000,397.11,120,50000,39000,0,1,0
Application_1384903164,0,0,270,126,27000,27000,0,0,1
Application_473380178,1,25000,254.56,120,25000,25000,0,0,0
Application_1521819397,0,31000,310,126,50000,31000,0,1,1
Application_269274043,1,14000,149.04,120,14000,14000,0,0,0
Application_458485755,1,20000,205.49,120,40000,20000,0,1,0
Application_473958694,1,8975,509.11,120,50000,50000,0,0,0
Application_1879472364,0,25000,254.56,120,25000,25000,0,0,0
Application_819763295,1,13000,138.39,120,16000,13000,0,1,0
Application_398604232,0,20000,205.49,120,20000,20000,0,0,0
Application_1400453918,1,0,106.46,120,10000,10000,0,0,0
Application_1292717690,1,50000,509.11,120,50000,50000,0,0,0
Application_1822980124,1,19405.57,498.93,120,49000,49000,0,0,0
Application_1963803374,1,35000,356.38,120,35000,35000,0,0,0
Application_337171996,1,5000,56.3,120,5000,5000,0,0,0
Application_254045828,1,11000,260,126,26000,26000,0,0,1
Application_892739637,1,0,550,126,0,55000,0,0,1
Application_1605639627,1,5000,56.3,120,5000,5000,0,0,0
Application_1548659687,1,55500,565.11,120,60000,55500,0,1,0
Application_1726812265,1,10500,111.78,120,15000,10500,0,1,0
Application_1548619869,0,12000,127.75,120,15000,12000,0,1,0
Application_803374351,1,0,275,126,25000,27500,0,0,1
Application_81340347,1,11000,264.74,120,11000,26000,0,0,0
Application_1988978577,1,25000,254.56,120,25000,25000,0,0,0
Application_1992334936,1,0,250,126,25000,25000,0,0,1
Application_493148167,1,7400,137.33,120,20000,12900,0,1,0
Application_328328477,0,0,750,126,75000,75000,0,0,1
Application_938526981,0,40000,407.29,120,45000,40000,0,1,0
Application_1452571698,1,5500,304.45,120,5500,29900,0,0,0
Application_1419215445,1,50000,763.67,120,75000,75000,0,0,0
Application_1348101743,0,5000,56.3,120,5000,5000,0,0,0
Application_813290165,1,15000,154.11,120,15000,15000,0,0,0
Application_1779214801,1,5000,56.3,120,15000,5000,0,1,0
Application_806179171,1,6325,154.11,120,15000,15000,0,0,0
Application_915151764,1,6997,106.46,120,10000,10000,0,0,0
Application_666587749,1,50000,509.11,120,50000,50000,0,0,0
Application_378168775,1,8000,205.49,120,20000,20000,0,0,0
Application_1130116171,1,25000,500,126,50000,50000,0,0,1
Application_841084918,1,0,560,126,56000,56000,0,0,1
Application_82353525,0,4155,264.74,120,25000,26000,0,0,0
Application_1991748354,1,35000,356.38,120,35000,35000,0,0,0
Application_2058015247,1,0,700,126,70000,70000,0,0,1
Application_603184043,1,3600,106.46,120,10000,10000,0,0,0
Application_1894263677,1,15000,154.11,120,0,15000,0,0,0
Application_291963023,0,25000,254.56,120,25000,25000,0,0,0
Application_634831049,0,10500,111.78,120,10500,10500,0,0,0
Application_453816713,1,0,325,126,32500,32500,0,0,1
Application_316115232,1,0,250,126,25000,25000,0,0,1
Application_509718181,0,0,540,126,75000,54000,0,1,1
Application_753322555,1,25000,254.56,120,25000,25000,0,0,0
Application_2030328365,1,25000,254.56,120,25000,25000,0,0,0
Application_1949023010,1,30000,305.47,120,30000,30000,0,0,0
Application_1303072211,1,0,400,126,40000,40000,0,0,1
Application_909810703,1,0,250,126,25000,25000,0,0,1
Application_1162516931,0,24400,250.69,120,50000,24400,0,1,0
Application_1291275220,1,5000,56.3,120,5000,5000,0,0,0
Application_1159709495,1,10000,458.2,120,45000,45000,0,0,0
Application_1785319353,1,8500,106.46,120,10000,10000,0,0,0
Application_2000018435,1,70000,712.76,120,75000,70000,0,1,0
Application_61571417,1,70000,712.76,120,70000,70000,0,0,0
Application_1722592475,1,29845,438.85,120,30000,43100,0,0,0
Application_886482893,1,75000,763.67,120,75000,75000,0,0,0
